Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,"('New_Visitor',)","('Other',)","('Returning_Visitor',)"
1.3207083081963855,40.46669933638458,0.0,0.0,13.830791993446988,300.654549909507,0.010725658506149182,0.026182894675192234,13.210864822196696,0.0,6,2.3207083081963855,2,4,2,0,0.0,0.0,1.0
8.0,186.57091964643237,1.505514431661994,141.168504810554,21.68504810553998,0.0,0.0,0.009041595220878638,0.0,0.0,9,1.8314951894460019,2,3,3,0,0.0,0.0,1.0
0.44499066012253974,0.0,0.0,0.0,12.66502801963238,1008.1223085325121,0.009888681237169628,0.03258527027497224,0.0,0.0,8,2.0,3,3,3,0,0.0,0.0,1.0
4.348643868367208,110.27578198656902,0.8371609670918022,2.5114829012754067,28.511482901275407,0.0,0.00876472091365454,0.027620275919153954,0.0,0.0,7,2.162839032908198,2,1,3,0,0.0,0.0,1.0
0.3362716371193565,0.0,0.0,0.0,24.0,0.0,0.0002989081592473877,0.00557919747449205,0.0,0.0,4,1.8879094542935477,1,1,3,0,0.8879094542935478,0.0,0.11209054570645216
3.298387815471336,104.7762091383965,0.0,0.0,35.19355126188535,0.0,0.0,0.009411324592859678,0.0,0.0,6,1.2983878154713362,1,1,5,0,0.0,0.0,1.0
5.708041342895051,198.00984129795276,0.0,0.0,26.95628940026536,692.5256111652083,0.0,0.010492554835355264,0.0,0.0,10,1.7080413428950512,1,1,7,1,1.0,0.0,0.0
6.88738346648294,133.57197012855644,1.0,39.877389649217854,121.91448106979003,0.0,0.014608513897772112,0.02962075460239703,0.0,0.0,7,2.0,2,2,2,0,0.0,0.0,1.0
7.944156501280434,0.0,1.8883130025608672,0.0,57.0,0.0,0.006229828721700398,0.015043747345797566,0.0,0.0,11,1.0,2,2,2,0,0.0,0.0,1.0
2.8302481756744955,1.5596690991006725,0.0,0.0,19.798345495503362,672.8657148417794,0.002515595358864047,0.006632847686164686,0.0,0.3119338198201345,8,2.0,2,3,2,0,0.0,0.0,1.0
4.140807272058738,679.7887890919119,0.0,0.0,16.71360242401958,0.0,0.0031026191728153515,0.013091380195377844,0.0,0.0,5,2.0,2,1,4,0,0.6431987879902104,0.0,0.35680121200978965
3.900540554647722,75.23145949754885,0.0,0.0,10.132612593803039,0.0,0.022311850345994255,0.037423225119525026,0.0,0.0,9,1.0331531484507595,1,2,2,0,0.03315314845075945,0.0,0.9668468515492405
1.183177253919602,0.0,0.0,0.0,25.816822746080398,0.0,0.0010517132460593412,0.010705870325543675,0.0,0.0,3,1.0,1,1,2,0,0.0,0.0,1.0
12.409972113928868,473.69066184314454,2.5300092953570443,822.5009128177848,26.494920989465125,602.5347994144288,0.0,0.006984171480326626,0.0,0.0,4,1.7349953523214778,1,2,3,1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,59.67299106725038,0.0,0.007950837814214554,0.02970972992984525,0.0,0.0,11,1.83649553362519,1,3,3,0,0.0,0.0,1.0
0.7812747899152543,7.812747899152543,0.0,0.0,22.812747899152544,585.6247421848814,0.0,0.015625042434504664,0.0,0.0,10,1.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.35725455087809643,0.0,46.570981796487615,0.0,0.008931363771952413,0.012760446144407316,0.0,0.0,11,1.0,1,2,2,0,0.0,0.0,1.0
8.0,195.51383052685043,2.029153505069528,87.12240994517683,55.883385979721886,0.0,0.014092932959608576,0.026904423479574148,0.0,0.0,11,1.029153505069528,2,1,2,0,0.0,0.0,1.0
4.07678579147551,182.9080712155276,0.0,0.0,15.461428633180407,0.0,0.005594155928559367,0.014971653993421053,0.0,0.0,10,3.615357158295102,1,1,2,0,0.0,0.0,1.0
6.0,163.61128833787643,3.893061697598894,184.60258826692578,30.167621255461505,0.0,0.004131251614648018,0.014398587262760415,0.0,0.0,8,2.0,2,3,2,0,0.0,0.0,1.0
11.724439119955658,0.0,0.0,0.0,447.7260945347375,0.0,0.006109738251643229,0.018885147571653334,0.0,0.0,11,2.0,4,1,9,0,0.0,0.0,1.0
2.984839232317111,7.657610917194978,4.496209808079278,106.53673432827748,37.45072750503061,0.0,0.013391924290581725,0.03189483133655524,0.0,0.0,11,1.5037901919207224,1,3,1,0,0.0,0.0,1.0
7.249669798716422,171.39504604003804,1.9500660402567156,49.87846711347757,225.65046228179702,0.0,0.004308687758398425,0.017845033811747357,0.0,0.0,11,2.0,2,1,1,0,0.0,0.0,1.0
0.0,0.0,1.0,43.87770392786806,20.23261228590185,0.0,0.0011285113555470983,0.011082230370290021,0.0,0.0,4,2.0,2,1,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,454.12920629189534,0.0,0.022037927053751263,0.0,0.0,11,1.082932734105206,1,1,1,0,0.9170672658947939,0.0,0.08293273410520607
2.474353604563607,45.40385743041642,0.0,0.0,16.474353604563607,465.96420128905424,0.004743536045636072,0.009002872968318905,0.0,0.0,8,1.5256463954363928,2,4,2,0,0.0,0.0,1.0
4.034609761166591,52.31891259951392,0.0,0.0,30.310260159222274,0.0,0.004226645738310241,0.018381534847322453,0.0,0.0,8,1.3448699203888639,1,3,2,0,0.0,0.0,1.0
2.366972893769568,17.733945787539135,0.6330271062304318,1.2660542124608636,116.20183736261741,0.0,0.005504407666420087,0.015366724692004449,0.0,0.0,11,2.0,4,1,1,0,0.0,0.0,1.0
3.1811672738485086,99.28481229514736,0.0,0.0,7.036233454769702,130.81082668478714,0.0,0.019879221829512145,0.0,0.0,10,1.9637665452302984,1,6,2,0,0.0,0.0,1.0
3.7704744169691775,38.02464884272903,0.8852372084845888,4.426186042422944,49.31142325090753,0.0,0.0007903902382559243,0.015109607541897803,0.0,0.0,10,2.8852372084845888,2,3,2,0,0.0,0.0,1.0
4.202138675133748,0.0,0.13475911675583196,4.851328203209945,12.67379558377916,673.1918707761588,0.0,0.00456209086507371,0.0,0.0,10,2.067379558377916,2,3,2,0,0.06737955837791598,0.0,0.932620441622084
6.884200223863445,0.0,0.0,0.0,21.74386651742437,0.0,0.020139275907393568,0.03196913657964244,0.0,0.0,11,2.371933258712185,3,1,2,0,0.6280667412878151,0.0,0.37193325871218486
3.6328285133387674,89.17928716653081,0.36717148666123245,0.0,311.3131405335507,0.0,0.0027057326645803965,0.016781438305786257,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
2.0,81.10270516309089,0.4925767375928327,8.373804539078156,44.477730212778496,0.0,0.0020960711504367955,0.012131380362063768,0.0,0.0,10,2.4925767375928327,2,2,5,0,0.5074232624071673,0.0,0.4925767375928327
5.556479879390341,175.48953591557324,0.0,0.0,28.225919517561366,0.0,0.0014644207645261552,0.007622853138902229,0.0,0.0,7,1.0,1,1,3,0,0.7217600603048293,0.0,0.2782399396951707
3.9398913017331267,155.64744342638522,3.5300543491334366,233.47432604669015,22.469945650866563,819.0047426833925,0.010499611581911787,0.024095755910820513,0.0,0.10601086982668735,7,1.5300543491334366,1,6,2,0,0.5300543491334367,0.0,0.46994565086656326
4.232611114201689,293.99658313399107,0.0,0.0,25.604333314789862,905.6226837069843,0.0009304444568067573,0.007700324871669618,0.0,0.0,5,1.4652222284033787,1,1,4,0,0.7673888857983107,0.0,0.23261111420168934
0.0,0.0,0.0,0.0,7.596121652372622,375.48391182915987,0.0,0.0019870722143168484,0.0,0.0,8,2.0,2,1,2,0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,9.618659988276036,455.7626800234479,0.0,0.023432825335908937,5.144276758156266,0.0,10,1.1906700058619817,1,2,2,0,0.8093299941380183,0.0,0.19067000586198168
1.0,70.38308675331345,0.0,0.0,15.962557074548322,0.0,0.0046177813980562196,0.016268472638659263,0.0,0.0,9,2.0,2,1,8,0,0.6074885850903355,0.0,0.39251141490966446
1.2026950148437185,0.0,0.0,0.0,17.0,0.0,0.005067375371092961,0.0125842192138662,0.0,0.0,10,3.0,2,4,1,0,0.7973049851562816,0.0,0.20269501484371844
2.0,38.04349627709919,0.45190931653944333,0.0,16.125178884987236,535.4519093165394,0.0,0.021918800032338467,0.0,0.0,8,2.0,2,3,7,0,0.45190931653944333,0.0,0.5480906834605567
5.760204949838801,189.5887105083527,0.0,0.0,24.340563612056705,0.0,0.006267008563081748,0.010159962272612535,0.0,0.0,11,2.8801024749194006,1,3,7,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.235933537626108,281.94590817843317,0.0033704791595015916,0.03614206561325686,0.0,0.0,8,1.1179667688130541,1,3,2,0,0.8820332311869458,0.0,0.11796676881305423
1.6344085083129567,0.0,0.0,0.0,58.63440850831296,0.0,0.011553499784913606,0.024784058152371783,0.0,0.0,11,2.1827957458435217,2,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,29.60376174566543,0.0,0.004278996797160367,0.008365249909308951,0.0,0.0,5,2.0,2,7,1,0,0.0,0.0,1.0
1.0,77.65037185879709,0.0,0.0,19.717552982085692,0.0,0.009337688518383513,0.018874697469024825,0.0,0.38473410537429226,6,1.6412235089571539,1,1,2,0,0.0,0.0,1.0
6.878494239470531,1612.061234036873,0.4797490399117552,3.3582432793822865,20.710212556558453,23.77546887603279,0.002085865349203367,0.016319022615216425,0.0,0.0,6,1.5202509600882448,5,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.28873519930281,1201.6162055979084,0.0,0.021927612565776078,0.0,0.0,9,2.0,2,1,6,0,0.22887351993028093,0.0,0.7711264800697191
13.251361610943807,7.291822082364327,1.8251361610943806,50.87708367627989,332.5136986291664,0.0,0.004606483091570541,0.01643076876418233,0.0,0.0,11,2.0,2,1,1,0,0.0,0.0,1.0
0.6520968956723028,7.433904610664252,0.0,0.0,76.9562906870169,1306.693591959234,0.003692885180407304,0.01458317312322334,0.0,0.5391612417310789,6,1.6739515521638486,1,1,3,0,0.0,0.0,1.0
1.5241892145938811,10.65856776911146,0.0,0.0,9.475810785406118,508.1310741731664,0.0,0.009025275075706846,0.0,0.0,11,2.0,5,2,6,0,1.0,0.0,0.0
5.0,37.36390055363832,0.0,0.0,235.8634162053014,0.0,0.0018760571631157397,0.014037599375679851,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
8.754946013726302,228.12992924531687,0.0,0.0,53.20357454461048,0.0,0.006155649156662635,0.021010234117214543,0.0,0.0,11,1.0,1,1,2,0,0.0,0.0,1.0
9.008582552048773,1573.2270809330869,1.37178154298171,10.469961067829292,38.149674837140225,0.0,0.0038090121803680014,0.01612163356523494,0.0,0.0,4,1.1239271809939033,1,1,2,0,0.0,0.0,1.0
4.549378102118427,0.0,2.0987562042368557,205.76225109342778,43.36430365127616,0.0,0.005485889734232591,0.027277401701387507,0.0,0.0,5,2.0987562042368557,2,3,8,0,0.0,0.0,1.0
3.1533672304278944,0.0,0.0,0.0,10.730050845641841,245.55967754496038,0.0,0.03040747005984404,0.0,0.0,7,2.5766836152139474,1,4,2,0,0.0,0.0,1.0
7.238879194132947,253.912189260052,0.23887919413294734,0.0,44.060946300260106,0.0,0.001618214003620247,0.017086470683672084,0.0,0.0,11,2.2388791941329473,2,3,2,1,0.0,0.0,1.0
10.369821778151238,0.0,0.0,0.0,190.09615844201696,0.0,0.004659240669599225,0.013227963839296746,0.0,0.0,11,1.6301782218487626,1,3,5,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,17.824428258646964,0.0,0.01832062778672623,0.04328696285127467,0.0,0.0,11,1.1755717413530373,1,1,2,0,0.17557174135303721,0.0,0.8244282586469628
3.1697633649253083,100.75591587686729,0.8302366350746915,0.0,292.7905345970123,0.0,0.0037853783194093443,0.015840459361910312,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.6028000751934219,0.0,0.0,0.0,42.808400225580264,899.0843401165498,0.0025116668795059126,0.015416641344349764,0.0,0.0,9,2.0,4,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.05875951853232,0.0,0.0005875951853231767,0.014825324580100515,0.0,0.0,11,2.8824809629353645,2,3,2,0,0.058759518532317756,0.0,0.9412404814676822
1.9988478301892938,5.996543490567881,0.0,0.0,8.999423915094647,89.50432063679015,0.0,0.05831413017001359,0.0,0.0,9,1.000576084905353,1,3,3,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,21.432235028176866,0.0,0.0,0.01996329948007025,0.0,0.0,11,2.5677649718231343,2,1,2,1,0.43223502817686543,0.0,0.5677649718231346
2.8720697808708606,20.93167358600664,0.0,0.0,26.0,2058.474413956174,0.0,0.03605126737027055,0.0,0.8720697808708606,5,1.8720697808708606,1,2,3,0,0.12793021912913938,0.0,0.8720697808708606
0.996362251331784,0.0,0.0,0.0,9.992724502663568,0.0,0.0,0.025961908438373996,0.0,0.3010913246004648,4,2.498181125665892,3,7,3,0,0.0,0.0,1.0
1.0,44.39836135266519,0.0,0.0,52.81310917867847,0.0,0.0015622011330485306,0.02143537113905561,0.0,0.0,9,2.0,2,2,2,0,0.0,0.0,1.0
0.33718602731774094,3.287563766347974,0.887604657560753,10.651255890729036,23.123953424392468,1675.7836368203064,0.0,0.009095637245489471,0.0,0.0,12,2.0,2,1,2,0,1.0,0.0,0.0
4.220063215323472,0.0,1.4600090307604958,61.19001354614075,38.63985550783207,0.0,0.011489169696157354,0.0264753484205367,0.0,0.0,3,2.0,2,4,1,0,0.0,0.0,1.0
0.0,0.0,0.6073310561723702,3.643986337034221,69.03665528086185,0.0,0.003421583526257068,0.010582947717038424,0.0,0.0,10,2.0,2,3,2,0,1.0,0.0,0.0
10.16825100695159,0.0,0.0,0.0,191.40636845481467,0.0,0.00513774811235467,0.014485273417330049,0.0,0.0,11,1.83174899304841,1,3,6,0,0.0,0.0,1.0
0.41111890353267366,0.0,0.10277972588316842,7.862649030062384,21.308339177649504,943.5979910732672,0.00986081913832983,0.02000988268176257,573.6994036353636,0.0,5,1.9486101370584157,1,1,4,1,0.9486101370584158,0.0,0.05138986294158421
2.0945428944817333,45.790475308799486,3.364847631493911,140.9249900425803,26.52728552759133,1224.5407018000933,0.0034332557884846557,0.018622240037404796,0.0,0.0,6,1.635152368506089,1,2,2,0,0.3648476314939111,0.0,0.6351523685060889
0.20238447272249283,0.0,0.7976155272775072,4.785693163665043,43.118927927435244,1304.1773475091363,0.007753006539640454,0.016512869798017565,0.0,0.0,4,3.7976155272775074,1,4,16,0,0.0,0.0,1.0
8.318646679522942,0.0,6.057631689165147,1020.463513943289,182.37293359045884,0.0,0.007381947148322381,0.019708027471857032,0.0,0.0,11,2.4203383301192645,4,1,2,0,0.0,0.0,1.0
1.3461928388476314,20.404060613661972,0.0,0.0,30.615228644609473,0.0,0.0,0.023743558677002643,0.0,0.3922842966914211,4,2.0,2,1,3,0,0.0,0.0,1.0
8.232453511496955,0.0,2.8294341136659895,61.037132575097765,9.914717056832995,0.0,0.01925720158162813,0.029818118423344534,0.0,0.0,7,1.0,1,2,2,0,0.0,0.0,1.0
1.2839916636687407,0.0,0.0,0.0,59.35800416816563,0.0,0.011137682825834506,0.028391669328276758,0.0,0.0,11,2.0,2,3,1,0,0.0,0.0,1.0
3.0,139.98969151510883,0.0,0.0,59.223056119593586,0.0,0.0018857745628372803,0.00951757164947759,0.0,0.0,7,3.3776943880406414,1,1,2,0,0.0,0.0,1.0
3.5153142772037125,86.0796342414593,0.0,0.0,32.75134278693063,2145.935680035744,0.006748571399770137,0.012689504539456664,0.0,0.0,9,2.371171430699072,3,1,2,0,1.0,0.0,0.0
5.088264874867427,188.11033109358428,0.0,0.0,25.0,0.0,0.0005884325285378083,0.006510158082951741,0.0,0.5470410750795435,5,2.0882648748674275,9,1,4,0,0.0,0.0,1.0
1.0,51.32954168255558,0.0,0.0,17.9514431948182,0.0,0.0,0.011831401505720908,0.0,0.0,12,6.243803024525244,9,5,14,0,0.43904924386868904,0.560950756131311,0.0
1.0,25.035478213768645,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,11,1.0,1,5,6,0,0.6426755490528046,0.0,0.35732445094719545
7.948479857744311,335.8519378291479,0.0,0.0,18.982826619248105,0.0,0.004238222419799568,0.01779883828135042,0.0,0.40343467615037926,5,2.3390577935839656,7,1,3,0,0.6609422064160345,0.0,0.3390577935839655
6.633027694441929,0.0,2.0,276.2645279733506,148.69418974536828,0.0,0.00015841458113633312,0.01656465142564683,0.0,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
2.768108506581319,73.0,0.0,0.0,9.347837240128023,2151.6377016069014,0.002108104464543327,0.019235870232271662,0.0,0.0,3,2.1159457467093405,4,1,1,0,0.11594574670934055,0.0,0.8840542532906595
0.8127844057644799,0.0,1.18721559423552,0.0,98.18721559423552,0.0,0.010753717565304419,0.020268069982664005,0.0,0.0,11,2.18721559423552,2,1,13,0,0.0,0.0,1.0
2.900370645154753,62.46163083868091,0.900370645154753,0.0,29.800741290309507,0.0,0.0013741979532040406,0.011859690073329128,0.0,0.0,7,2.0,2,2,1,0,0.0,0.0,1.0
9.68664941113855,0.0,3.9493195289108396,541.7116974249766,73.48392752678191,0.0,0.0016416882360768131,0.010169615801786892,0.0,0.0,6,1.73732988222771,2,5,2,0,0.0,0.0,1.0
2.547297738411812,92.49729447416439,0.0,0.0,58.81080904635275,0.0,0.0,0.004707010957344514,0.0,0.0,11,2.0,2,3,6,1,0.0,0.0,1.0
6.290378771139171,0.0,3.4192424577216585,324.85132680380184,154.67696983088663,0.0,8.059673486020258e-05,0.009713182378389149,0.0,0.0,11,2.0,3,2,2,0,0.0,0.0,1.0
1.0,17.699186633085596,0.0,0.0,17.07967465323424,0.0,0.0,0.0031614044071723597,0.0,0.0,5,2.0,2,4,2,0,0.9203253467657614,0.0,0.07967465323423861
4.000921789785005,190.43970502726881,0.0,0.0,10.599262568171996,0.0,0.0,0.01025877376340003,0.0,0.0,11,2.399815642042999,2,3,2,0,0.6001843579570011,0.0,0.3998156420429989
5.610831640805586,164.08848877517454,8.108316408055853,382.5957402443072,37.886653126444685,0.0,0.012907525967232755,0.03774696862089038,0.0,0.0,6,2.0,2,3,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,27.007470453436248,0.0,0.0,0.007397548165405494,0.0,0.0004980302290833238,3,2.0,2,2,2,0,0.002490151145416619,0.0,0.9975098488545834
5.465391915797627,132.5119311073774,1.0,10.733881195828609,164.95227557049043,0.0,0.0003400379822148722,0.006273406554203227,0.0,0.0,11,3.813843233680949,2,1,1,0,0.0,0.0,1.0
3.5580203804467274,0.0,4.77762372622208,915.660889733328,52.33841703467138,0.0,0.006253139533050364,0.019482860848512848,0.0,0.0,10,2.2223762737779205,5,3,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.47925680382763,0.0,0.0,0.023786818802902367,0.0,0.0,11,3.0,2,2,2,0,0.0,0.0,1.0
4.015013768101351,44.38438360506334,1.8614325051718146,4.307162525859073,107.01501376810135,0.0,0.0022108105866638916,0.01089847119881755,0.0,0.0,11,2.0,2,1,5,0,0.0,0.0,1.0
2.7182265293411834,113.00828569350894,0.14364530586823665,0.0,26.712709388263526,0.0,0.0,0.0032498725057370156,0.0,0.0,10,1.1436453058682368,1,3,2,0,0.8563546941317633,0.0,0.14364530586823665
1.769402855260191,17.826733766746422,0.11529857236990448,1.0376871513291404,58.61641713156115,1520.1814919920928,0.0034196109217043994,0.017375244662110077,0.0,0.0,11,2.0,3,1,2,0,0.0,0.0,1.0
1.3583998856767567,0.0,2.7167997713535135,0.0,17.43359954270703,545.1610007859723,0.0,0.008662728241928758,0.0,0.0,9,2.0,2,3,2,0,0.32080005716162163,0.0,0.6791999428383784
3.8171053653076816,117.95131609592305,0.8171053653076819,6.945395605115296,60.71973755715377,0.0,0.004766447691926356,0.015886189857995014,0.0,0.0,11,2.8171053653076816,2,1,2,0,0.0,0.0,1.0
2.061175742092698,44.692926970807605,1.530587871046349,142.17024594587966,16.71411509732444,459.47970761252986,0.004823526052186093,0.013941176765936054,10.857502542697947,0.0,8,2.530587871046349,2,4,2,0,0.530587871046349,0.0,0.46941212895365103
1.8353878877807175,58.33538788778072,0.0,0.0,27.176939438903588,0.0,0.011522591181111878,0.022076053115480648,0.0,0.0,11,2.329224224438565,5,1,3,0,0.1646121122192825,0.0,0.8353878877807175
1.7129762058577453,19.98977376184099,0.0,0.0,7.138928617573235,137.24076192937238,0.01913491970515825,0.026264681763735705,0.0,0.0,8,2.4259524117154907,1,1,7,0,0.7129762058577452,0.0,0.28702379414225476
0.0,0.0,0.0,0.0,30.336716110265318,1295.0690887850003,0.0,0.009246088058863101,0.0,0.0,11,2.0,2,2,8,0,0.0,0.0,1.0
2.5393857665333215,147.16288389591668,6.86515355836667,207.65153558366669,46.92122846693336,0.0,0.0038820988788781942,0.018116148964193817,0.0,0.0,9,2.8651535583666696,2,6,9,0,0.0,0.0,1.0
4.643043661678137,312.1295317970742,3.0538045770976705,286.59144953603453,48.481629930385125,0.0,0.002325061638139676,0.015033072502133673,0.0,0.0,5,1.5892390845804658,1,6,3,0,0.0,0.0,1.0
0.7749807109301841,0.0,2.7749807109301843,66.3127411133727,29.575135023488713,0.0,0.0019999500967584245,0.025297345173343002,0.0,0.0,9,3.549961421860368,2,2,9,0,0.0,0.0,1.0
1.161988416074411,0.0,0.5809942080372055,0.0,35.419005791962796,0.0,0.011308395445492019,0.01646480896442211,0.0,0.0,11,3.0,2,3,8,0,0.7095028959813973,0.0,0.29049710401860274
4.2295311266469025,256.0901854312315,1.0,43.59840794870924,102.5246675524333,0.0,0.005917449333199383,0.019367872773645267,0.0,0.0,6,2.0,2,1,7,0,0.0,0.0,1.0
1.7989880163406324,14.963845537905597,0.0,0.0,54.80910785293431,0.0,0.003564467038744636,0.030877496736802307,0.0,0.0,7,2.0,3,2,3,0,0.0,0.0,1.0
14.976520882877644,0.0,2.0939164684894256,36.619533107911636,318.4226241082024,0.0,0.004078760742708945,0.01556065029598956,0.0015742641435348228,0.0,11,2.0,2,1,2,0,0.0,0.0,1.0
0.9100622933092801,0.0,0.0,0.0,27.111308159494882,1084.1327240635273,0.0,0.009310850603031941,0.0,0.0,11,1.9100622933092801,2,1,4,0,0.9100622933092801,0.0,0.08993770669071988
2.0655600153787574,34.61975191080321,0.0,0.0,19.803319953863728,0.0,0.0014568892160701573,0.011084762694040875,0.0,0.0,3,1.9344399846212428,1,3,2,0,0.0,0.0,1.0
4.0,95.5004265699558,0.0,0.0,67.89948811605304,0.0,0.0026286409834917514,0.0073987373262883425,0.0,0.0,11,1.7001706279823208,3,6,2,0,0.0,0.7001706279823209,0.2998293720176791
3.342587170453572,40.70141735511875,0.3425871704535721,1.7129358522678606,52.62965131818571,0.0,0.0026125930820029442,0.012262863645229863,0.0,0.0,11,2.342587170453572,4,2,2,0,0.0,0.0,1.0
1.381381359726987,115.71411400259399,0.0,0.0,27.52552543890795,0.0,0.014022022719061174,0.02468490499840311,0.0,0.0,11,3.381381359726987,2,3,1,0,0.38138135972698706,0.0,0.6186186402730129
1.559751019285672,0.0,0.0,0.0,3.389937754821418,0.0,0.1220124490357164,0.13315352791201596,0.0,0.0,10,2.220124490357164,1,1,8,0,0.389937754821418,0.0,0.610062245178582
1.328902911099032,0.0,0.0,0.0,8.868438835560386,0.0,0.00043853723672556983,0.0407308953506889,0.0,0.0,9,1.0657805822198063,2,6,3,0,0.0,0.0,1.0
0.9638049815809038,12.529464760551749,0.0,0.0,15.180975092095482,524.6266825644668,0.0,0.013122195404620278,338.6091084296437,0.021717011051457735,5,2.9638049815809038,2,1,5,0,0.036195018419096225,0.0,0.9638049815809038
3.202189131715488,0.0,0.0,0.0,12.601094565857744,0.0,0.0,0.010309617807145255,0.0,0.0,3,1.7978108682845118,1,2,2,0,0.0,0.0,1.0
3.0081105603515006,229.55040552801756,0.0,0.0,31.4032442241406,0.0,0.009979723599121249,0.029684485564850982,0.0,0.0,11,2.0,2,3,6,0,0.20162211207030012,0.0,0.7983778879296999
2.1912274010467714,0.0,0.9362575329844096,0.0,56.936257532984406,0.0,0.0,0.0075577615282923115,0.0,0.0,3,2.0,3,3,1,1,0.0,0.0,1.0
11.0,0.0,4.834545264659506,0.0,41.429610226851004,0.0,0.0015635126700463645,0.013150880100340188,0.0,0.0,4,2.595064962191499,2,1,2,0,0.0,0.0,1.0
7.494149740221536,0.0,0.0,0.0,56.2587753896677,0.0,0.008000679770192212,0.015770038568082467,0.0,0.0,11,1.4941497402215353,2,2,3,0,0.0,0.0,1.0
2.0,58.02306492083382,0.0,0.0,50.002096810984895,0.0,0.0,0.011546526655859977,0.0,0.0,3,3.995806378030215,2,2,11,0,0.0,0.0,1.0
1.0399236985350524,11.0,0.0,0.0,19.760457808789685,0.0,0.0,0.0038573065711933405,0.0,0.0,11,2.079847397070105,2,1,2,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.775735202648544,0.0,0.0,0.012646878101184976,49.65030954135726,0.8517156801765697,5,3.482843198234303,2,9,2,0,0.3707107995585758,0.0,0.6292892004414242
9.78363750156881,0.0,0.8918187507844053,5.350912504706432,19.108181249215594,0.0,0.001030297663091973,0.018335354946965594,0.0,0.0,8,2.108181249215595,2,4,4,1,0.0,0.0,1.0
3.093597686445549,28.53771830266491,0.906402313554451,0.0,3.812804627108902,14.749548123025324,0.0011699710805693625,0.03907634559415173,0.0,0.0,9,1.906402313554451,1,7,2,0,0.093597686445549,0.0,0.906402313554451
7.8629288448447205,216.76556541341617,2.27414231031056,48.37849425826088,30.95949808608696,0.0,0.0006230507675563431,0.003391087297105926,0.0,0.0,11,1.13707115515528,1,5,2,0,0.8629288448447201,0.0,0.1370711551552799
2.7821971959276235,57.415718226470446,0.0,0.0,18.564394391855245,0.0,0.0,0.021120882945898985,0.0,0.0,11,2.0,2,3,1,0,0.0,0.0,1.0
0.9508578389122198,0.0,1.0,34.91480085266747,69.62285540271945,0.0,0.018564367308503867,0.04201376968616812,0.0,0.0,9,1.4754289194561099,2,1,1,0,0.0,0.0,1.0
3.3367680082048725,51.60480005128045,0.0,0.0,17.45245868581137,680.9868139280665,0.0,0.01749092374768347,0.0,0.0,3,3.0,2,6,3,0,0.22107733059837587,0.0,0.7789226694016241
0.0,0.0,0.0,0.0,18.70719319757349,0.0,0.0,0.022688355399244305,49.646548075830935,0.6298348939749112,5,2.0,2,6,2,1,0.0,0.0,1.0
2.527746139485801,36.03306757168073,0.0,0.0,20.889015442056795,1053.8730756490838,0.007240152916000756,0.027713287403798876,9.303973989468531,0.4583238418457404,5,1.2361269302570994,1,4,3,0,0.0,0.0,1.0
4.702226043015012,0.0,2.297773956984988,86.12473742938698,19.51700901788991,0.0,0.010324255102981452,0.014637843766253246,0.0,0.0,11,2.1348173620100077,1,3,2,0,0.567408681005004,0.0,0.43259131899499603
4.604222863971397,91.37282113124863,1.9531671479785475,7.81266859191419,77.79155427205721,0.0,0.013226139331339851,0.033087967046459055,0.0,0.13021114319856986,6,2.0,2,6,3,0,0.0,0.0,1.0
6.424097982584094,0.0,2.8481959651681876,269.1494207474694,57.330155616850064,0.0,0.004759595743396821,0.014749405206368228,0.0,0.0,6,2.424097982584094,2,2,1,0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,34.80274826615702,0.0,0.0,0.01691854402020669,0.0,0.0,11,2.0,2,5,9,0,1.0,0.0,0.0
5.695197078871593,75.43903941577432,0.0,0.0,3.6096058422568142,71.63551352967806,0.0,0.020528872455109017,0.0,0.0,8,2.0,2,6,5,0,0.0,0.0,1.0
3.3870259390430855,42.811343916794414,1.0,51.338922182870746,27.18270125205745,0.0,0.012379726042302513,0.025947067759878265,0.0,0.0,11,1.2043246869856383,1,1,2,0,0.0,0.0,1.0
