Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2.0,11.0,0.0,0.0,36.0,,0.0,0.015714286,,0.0,6,4.0,1,2,4,Returning_Visitor,0,0
2.0,135.0,0.0,0.0,25.0,,0.014814815,0.052674897000000005,0.0,0.0,7,1.0,1,8,3,Returning_Visitor,1,0
2.0,153.2,1.0,24.2,22.0,,0.008,0.036000000000000004,0.0,0.0,10,2.0,2,1,1,Returning_Visitor,0,0
2.0,6.0,0.0,0.0,37.0,,0.01025641,0.020512821,0.0,0.0,9,2.0,2,1,1,Returning_Visitor,0,0
2.0,187.9,4.0,100.1,29.0,,0.0,0.024242424,0.0,0.0,10,1.0,1,3,1,Returning_Visitor,0,0
2.0,13.0,0.0,0.0,66.0,,0.013235294,0.014202682,0.0,0.0,7,3.0,2,6,3,Returning_Visitor,0,0
2.0,13.1,0.0,0.0,62.0,,0.0,0.020625,,0.0,9,2.0,2,3,2,Returning_Visitor,1,0
2.0,132.4,0.0,0.0,11.0,296.3,0.0,0.015384615,0.0,0.0,9,2.0,4,3,2,New_Visitor,0,0
2.0,32.2,0.0,0.0,11.0,222.5,0.0,0.015384615,0.0,0.0,8,2.0,2,1,4,Returning_Visitor,1,1
2.0,150.6,0.0,0.0,86.0,,0.023255814,0.041100372,0.0,0.0,9,2.0,2,1,1,Returning_Visitor,0,0
2.0,43.4,2.0,16.2,31.0,,0.0068571430000000004,0.02952381,0.0,0.0,9,1.0,1,3,2,Returning_Visitor,1,0
2.0,,0.0,0.0,11.0,,0.0,0.022222222000000003,,0.0,11,1.0,1,3,2,Returning_Visitor,1,1
2.0,17.0,0.0,0.0,32.0,2026.2,0.0,0.029411765,,0.0,10,2.0,2,3,1,Returning_Visitor,0,0
2.0,66.4,3.0,41.2,138.0,,0.002857143,0.010238095,0.0,0.0,11,2.0,2,9,13,Returning_Visitor,0,0
2.0,79.6,0.0,0.0,24.0,433.36,0.008333333,0.009722221999999999,0.0,0.0,8,2.0,2,1,1,Returning_Visitor,0,0
2.0,34.4,0.0,0.0,18.0,,0.035,0.059166667,0.0,0.0,7,2.0,2,6,1,Returning_Visitor,0,0
2.0,19.6,0.0,0.0,22.0,1089.5,0.0,0.026086957,0.0,0.0,10,2.0,5,1,3,Returning_Visitor,0,0
2.0,56.4,0.0,0.0,45.0,,0.0,0.004891304,,0.0,8,2.0,2,2,1,Returning_Visitor,1,0
2.0,94.6,1.0,108.8,42.0,,0.0,0.032222222,0.0,0.0,10,2.0,4,1,1,Returning_Visitor,1,0
2.0,34.2,0.0,0.0,32.0,929.91,0.006060606,0.026262626,0.0,0.0,8,1.0,1,3,3,Returning_Visitor,0,0
2.0,50.4,0.0,0.0,14.0,497.8,0.011458333000000001,0.018333333,0.0,0.0,9,3.0,6,1,2,Returning_Visitor,0,0
2.0,124.0,0.0,0.0,2.0,112.8,0.0,0.025,0.0,0.0,8,2.0,2,1,1,New_Visitor,0,0
2.0,17.0,0.0,0.0,6.0,35.2,0.025,0.075,0.0,0.0,8,2.0,2,7,1,Returning_Visitor,0,0
2.0,182.4,1.0,0.0,19.0,555.4,0.027272727000000004,0.053030303,0.0,0.0,10,3.0,2,1,2,Returning_Visitor,0,0
2.0,41.2,0.0,0.0,51.0,,0.0,0.008627451,0.0,0.0,10,4.0,1,1,1,Returning_Visitor,0,0
2.0,28.2,0.0,0.0,16.0,312.2,0.033333333,0.048148147999999995,0.0,0.0,10,2.0,2,1,1,Returning_Visitor,0,0
2.0,209.5,0.0,0.0,102.0,,0.051797385999999994,0.06053921599999999,0.0,0.0,10,3.0,2,1,13,Returning_Visitor,0,0
2.0,27.2,0.0,0.0,62.0,,0.009375,0.015625,0.0,0.0,11,2.0,5,7,1,Returning_Visitor,0,0
2.0,210.6,0.0,0.0,4.0,97.6,0.0,0.016666667,0.0,0.0,11,3.0,2,7,6,New_Visitor,1,0
2.0,152.2,0.0,0.0,28.0,494.88,0.0,0.013793103000000001,0.0,0.0,9,1.0,8,7,1,New_Visitor,0,0
2.0,22.8,0.0,0.0,81.0,1342.75,0.0,0.008860759000000001,0.0,0.0,9,1.0,1,1,3,Returning_Visitor,0,1
2.0,171.2,0.0,0.0,16.0,218.0,0.011111111000000002,0.033333333,0.0,0.0,10,1.0,2,6,4,Returning_Visitor,0,0
2.0,6.0,0.0,0.0,9.0,89.5,0.0,0.058333333,0.0,0.0,9,1.0,1,4,4,Returning_Visitor,1,1
2.0,126.0,0.0,0.0,2.0,14.35,0.0,0.05,0.0,0.0,8,3.0,2,6,5,New_Visitor,1,0
2.0,30.2,0.0,0.0,32.0,,0.0,0.003125,0.0,0.0,7,2.0,4,1,5,New_Visitor,0,0
2.0,9.0,0.0,0.0,26.0,,0.0,0.009047619,,0.0,11,2.0,2,4,20,Returning_Visitor,0,0
2.0,39.4,0.0,0.0,40.0,673.65,0.0,0.014634146,,0.0,11,4.0,2,6,3,Returning_Visitor,1,1
2.0,95.8,0.0,0.0,83.0,,0.000340136,0.008176477,,0.0,9,2.0,2,4,3,Returning_Visitor,0,1
2.0,73.6,5.0,,44.0,,0.01254902,0.041246499,,0.0,9,2.0,2,4,1,Returning_Visitor,0,0
2.0,65.4,0.0,0.0,79.0,,0.0012658230000000001,0.017721518999999998,0.0,0.0,9,3.0,2,1,3,Returning_Visitor,0,0
2.0,318.2,0.0,0.0,6.0,117.0,0.05,0.05,0.0,0.0,11,2.0,2,1,1,Returning_Visitor,0,0
2.0,94.6,1.0,74.6,16.0,199.0,0.0,0.015789473999999998,0.0,0.0,7,1.0,2,9,2,New_Visitor,0,0
2.0,303.2,0.0,0.0,13.0,,0.0,0.016666667,0.0,0.0,10,1.0,1,3,2,Returning_Visitor,1,0
2.0,76.6,0.0,0.0,28.0,488.91,0.014814815,0.022222222000000003,,0.0,6,1.0,2,1,1,Returning_Visitor,1,1
2.0,7.0,0.0,0.0,40.0,906.4,0.0,0.015238095,0.0,0.0,10,2.0,2,9,4,Returning_Visitor,0,0
2.0,72.6,1.0,15.2,6.0,425.0,0.0,0.025,0.0,0.0,7,2.0,10,1,4,Returning_Visitor,1,0
2.0,,2.0,9.0,17.0,1566.2,0.00952381,0.038095238,0.0,0.0,9,2.0,2,3,5,Returning_Visitor,0,0
2.0,,0.0,0.0,33.0,,0.0,0.007894736999999999,0.0,0.0,10,3.0,2,7,4,Returning_Visitor,0,0
2.0,110.8,0.0,0.0,6.0,,0.0,0.028571429,,0.0,8,1.0,1,1,4,Returning_Visitor,0,1
2.0,98.6,0.0,0.0,11.0,1200.2,0.014285714,0.028571429,,0.0,11,2.0,6,2,1,Returning_Visitor,1,0
2.0,371.8,0.0,0.0,5.0,255.0,0.0,0.028571429,0.0,0.0,9,3.0,2,4,2,New_Visitor,0,0
2.0,216.6,0.0,0.0,36.0,,0.040350877,0.06941410099999999,0.0,0.0,10,3.0,2,6,1,Returning_Visitor,1,0
2.0,16.6,1.0,,32.0,,0.0,0.005714286,0.0,0.0,7,2.0,4,2,5,New_Visitor,0,1
2.0,6.0,0.0,0.0,38.0,,0.0,0.014529915,,0.0,10,3.0,2,1,1,Returning_Visitor,0,1
2.0,109.8,0.0,0.0,55.0,,0.007272727,0.005330144,,0.0,7,1.0,1,1,2,Returning_Visitor,0,0
2.0,149.2,0.0,0.0,3.0,,0.0,0.04,0.0,0.0,10,3.0,2,6,20,New_Visitor,0,0
2.0,141.0,0.0,0.0,10.0,,0.008333333,0.026388889,,0.0,8,2.0,5,7,4,Returning_Visitor,0,0
2.0,41.4,0.0,0.0,28.0,,0.0,0.018452381,0.0,0.0,11,2.0,2,9,2,Returning_Visitor,1,0
2.0,32.7,0.0,0.0,6.0,812.35,0.018181818,0.036709957,,0.0,8,3.0,2,1,2,Returning_Visitor,0,0
2.0,292.2,0.0,0.0,19.0,,0.0,0.02,,0.0,10,3.0,2,1,2,New_Visitor,0,1
2.0,16.2,0.0,0.0,3.0,268.0,0.0,0.04,,0.0,11,2.0,2,5,5,New_Visitor,0,0
2.0,31.2,0.0,0.0,13.0,385.3,0.00625,0.027083332999999998,0.0,0.0,9,1.0,1,1,5,Returning_Visitor,0,0
2.0,107.4,2.0,96.7,32.0,833.325,0.024509804,0.035882353,0.0,0.0,7,3.0,2,4,1,Returning_Visitor,0,1
2.0,33.2,0.0,0.0,9.0,,0.0,0.018181818,0.0,0.0,9,2.0,2,1,5,Returning_Visitor,0,0
2.0,118.9,0.0,0.0,30.0,,0.0,0.008602151,,0.0,11,4.0,2,6,2,New_Visitor,1,1
2.0,341.6,0.0,0.0,7.0,177.9,0.047619048,0.062857143,0.0,0.0,8,3.0,2,1,1,Returning_Visitor,0,0
2.0,108.8,0.0,0.0,15.0,542.0,0.0,0.029411765,0.0,0.0,11,2.0,2,1,3,Returning_Visitor,0,0
2.0,81.6,0.0,0.0,1.0,27.2,0.0,0.04,0.0,0.0,10,3.0,2,3,5,New_Visitor,0,1
2.0,83.6,0.0,0.0,43.0,1582.7,0.004545455,0.014393939,0.0,0.0,11,3.0,2,3,1,Returning_Visitor,0,0
2.0,63.5,0.0,0.0,9.0,,0.036363636,0.072727273,0.0,0.0,10,1.0,1,1,4,Returning_Visitor,0,0
2.0,,0.0,0.0,117.0,,0.024119241,0.04298103,,0.0,7,2.0,2,1,1,Returning_Visitor,0,1
2.0,136.4,0.0,0.0,41.0,,0.0,0.013461741999999999,0.0,0.0,11,3.0,2,4,3,Returning_Visitor,1,0
2.0,31.2,0.0,0.0,17.0,,0.0,0.011764706000000002,0.0,0.0,11,2.0,2,8,2,Returning_Visitor,1,0
2.0,59.4,0.0,0.0,86.0,,0.025581395,0.050387597,0.0,0.0,8,2.0,2,7,3,Returning_Visitor,0,0
2.0,70.6,0.0,0.0,26.0,571.35,0.0,0.007142857,0.0,0.0,11,2.0,2,9,5,New_Visitor,0,0
2.0,124.4,2.0,7.0,7.0,294.6,0.0,0.02,0.0,0.0,6,3.0,2,6,11,New_Visitor,0,0
2.0,46.4,0.0,0.0,16.0,463.36,0.0,0.011111111000000002,,0.0,9,2.0,2,7,2,Returning_Visitor,0,1
2.0,36.25,0.0,0.0,29.0,585.7,0.0,0.0034482759999999997,0.0,0.0,10,2.0,2,9,2,New_Visitor,1,0
2.0,103.3,0.0,0.0,38.0,,0.0,0.011965812,0.0,0.0,10,1.0,1,3,3,Returning_Visitor,0,0
2.0,,0.0,0.0,20.0,1078.2,0.02,0.051166667,0.0,0.0,10,1.0,1,1,3,Returning_Visitor,0,0
2.0,15.0,0.0,0.0,44.0,,0.004347826,0.015483092,0.0,0.0,12,2.0,2,1,2,New_Visitor,0,0
2.0,21.0,1.0,802.5,48.0,,0.003921569000000001,0.02627451,0.0,0.0,11,2.0,2,3,2,Returning_Visitor,1,0
2.0,83.0,2.0,40.0,241.0,,0.003101093,0.014304381000000001,0.46840608799999994,0.0,12,2.0,4,1,1,Returning_Visitor,0,0
2.0,38.5,0.0,0.0,28.0,,0.026666667,0.035396825,0.0,0.0,11,1.0,1,1,3,Returning_Visitor,0,0
2.0,36.5,0.0,0.0,32.0,770.375,0.0,0.01372549,0.0,0.0,12,2.0,2,3,2,Returning_Visitor,0,0
2.0,33.0,0.0,0.0,91.0,2023.75,0.004731183,0.018752216000000002,0.0,0.0,11,2.0,2,3,3,Returning_Visitor,0,0
2.0,83.0,0.0,0.0,15.0,630.0,0.0,0.003333333,,0.0,12,4.0,1,3,1,Returning_Visitor,1,1
2.0,,2.0,88.5,19.0,,0.022727273,0.031677488999999996,,0.0,11,1.0,1,4,2,Returning_Visitor,0,1
2.0,1145.25,3.0,,46.0,,0.0,0.01765792,0.0,0.0,11,3.0,2,1,2,Returning_Visitor,1,0
2.0,50.5,0.0,0.0,29.0,,0.0,0.006896551999999999,0.0,0.0,12,2.0,2,7,2,New_Visitor,0,0
2.0,256.5,0.0,0.0,10.0,117.25,0.110714286,0.130952381,0.0,0.0,11,2.0,2,7,11,Returning_Visitor,1,1
2.0,28.0,0.0,0.0,27.0,434.5,0.0,0.006896551999999999,0.0,0.0,11,8.0,2,7,2,New_Visitor,0,1
2.0,41.75,2.0,30.0,25.0,596.075,0.0015384620000000002,0.02014652,0.0,0.0,11,2.0,2,3,1,Returning_Visitor,0,0
2.0,126.75,0.0,0.0,22.0,,0.02969697,0.043686869,0.0,0.0,12,3.0,2,2,3,Returning_Visitor,0,0
2.0,67.0,0.0,0.0,10.0,,0.054545455,0.064935065,0.0,0.0,11,3.0,2,3,13,Returning_Visitor,1,0
2.0,84.0,0.0,0.0,30.0,,0.006666666999999999,0.005925926,0.0,0.0,11,1.0,8,1,11,Returning_Visitor,1,0
2.0,14.0,0.0,0.0,65.0,,0.016923076999999998,0.024589744,,0.0,11,3.0,2,1,1,Returning_Visitor,0,0
2.0,58.5,0.0,0.0,37.0,,0.005405405,0.018670099,,0.0,12,2.0,2,3,1,Returning_Visitor,0,0
2.0,35.5,0.0,0.0,29.0,3296.65,0.009677419,0.021935483999999998,,0.0,12,4.0,2,9,8,Returning_Visitor,0,0
2.0,21.25,0.0,0.0,15.0,,0.0,0.010784314,0.0,0.0,11,2.0,4,7,2,Returning_Visitor,0,0
2.0,98.75,0.0,0.0,24.0,,0.0,0.011111111000000002,0.0,0.0,12,2.0,2,1,2,Returning_Visitor,0,0
2.0,386.0,0.0,0.0,72.0,,0.0,0.000913242,0.0,0.0,11,2.0,2,4,2,New_Visitor,0,0
2.0,16.0,0.0,0.0,43.0,821.275,0.015873016,0.024900794,0.0,0.0,11,1.0,1,1,3,Returning_Visitor,0,0
2.0,34.0,2.0,9.0,174.0,,0.006025974,0.015842941,0.0,0.0,11,2.0,2,1,8,Returning_Visitor,0,0
2.0,95.0,0.0,0.0,24.0,,0.011538462,0.017948718,0.0,0.0,12,1.0,1,1,1,Returning_Visitor,0,0
2.0,70.5,0.0,0.0,20.0,,0.0,0.013157895,0.0,0.0,11,2.0,2,9,20,New_Visitor,0,0
2.0,3.0,4.0,161.5,137.0,,0.004373522,0.020956372,,0.0,11,2.0,2,1,2,Returning_Visitor,0,1
2.0,123.75,0.0,0.0,21.0,,0.01,0.016666667,,0.0,12,1.0,1,3,2,Returning_Visitor,0,0
2.0,11.0,0.0,0.0,51.0,,0.0,0.012745098,0.0,0.0,11,2.0,2,4,3,Returning_Visitor,0,0
2.0,,4.0,,20.0,540.75,0.0,0.004166667,,0.0,11,2.0,2,3,2,Returning_Visitor,0,1
2.0,95.0,0.0,0.0,20.0,,0.0,0.021052632,,0.0,12,2.0,2,1,10,Returning_Visitor,0,0
2.0,334.5,2.0,29.0,17.0,,0.0,0.0225,,0.0,12,2.0,2,1,6,Returning_Visitor,0,1
2.0,13.875,0.0,0.0,26.0,,0.006451613,0.026352357000000003,,0.0,11,3.0,2,1,2,Returning_Visitor,1,0
2.0,98.0,0.0,0.0,15.0,947.0,0.00625,0.006666666999999999,0.0,0.0,12,2.0,2,3,2,Returning_Visitor,1,0
2.0,101.75,0.0,0.0,9.0,561.25,0.022222222000000003,0.033333333,,0.0,12,3.0,2,1,1,Returning_Visitor,0,0
2.0,75.0,0.0,0.0,26.0,2058.3,0.0,0.0125,,0.0,11,1.0,1,9,8,New_Visitor,0,1
2.0,128.5,0.0,0.0,7.0,209.0,0.027777778,0.053439152999999996,0.0,0.0,11,3.0,2,3,2,Returning_Visitor,0,0
2.0,96.75,0.0,0.0,103.0,,0.012190476,0.030754266000000002,0.0,0.0,12,2.0,2,6,2,Returning_Visitor,1,0
2.0,31.0,0.0,0.0,20.0,,0.0,0.01,0.0,0.0,12,4.0,2,1,2,Returning_Visitor,0,0
2.0,,0.0,0.0,4.0,,0.0,0.039814815,0.0,0.0,12,3.0,2,1,10,Returning_Visitor,0,0
2.0,530.5,2.0,9.0,9.0,452.25,0.026666667,0.053333333,0.0,0.0,12,1.0,1,7,2,Returning_Visitor,0,0
2.0,,0.0,0.0,79.0,,0.016315048999999998,0.020747988000000002,0.0,0.0,11,1.0,1,3,10,Returning_Visitor,1,0
2.0,62.5,0.0,0.0,17.0,,0.0,0.045098039000000006,0.0,0.0,11,2.0,2,3,1,Returning_Visitor,0,1
2.0,45.5,0.0,0.0,9.0,122.25,0.0,0.018181818,0.0,0.0,12,2.0,2,7,2,New_Visitor,0,0
2.0,147.5,7.0,209.0,48.0,,0.004487179,0.01989011,,0.0,11,3.0,2,7,11,Returning_Visitor,0,1
2.0,561.5,2.0,31.0,95.0,,0.007496464,0.025637791,,0.0,11,1.0,1,5,2,Returning_Visitor,0,1
2.0,222.5,0.0,0.0,23.0,1183.9,0.04,0.058285714,0.0,0.0,12,2.0,2,6,2,Returning_Visitor,0,0
2.0,48.5,0.0,0.0,53.0,,0.005357143000000001,0.017261905,,0.0,11,2.0,2,1,6,Returning_Visitor,1,1
2.0,327.5,0.0,0.0,7.0,570.5,0.0,0.028571429,0.0,0.0,11,2.0,2,2,2,Returning_Visitor,0,0
2.0,14.75,0.0,0.0,32.0,,0.012903226,0.028602151,,0.0,11,2.0,2,6,1,Returning_Visitor,0,1
2.0,46.5,1.0,64.5,91.0,,0.013285024,0.020476218,0.0,0.0,11,3.0,2,1,13,Returning_Visitor,1,1
2.0,47.5,0.0,0.0,30.0,,0.006896551999999999,0.024137931,,0.0,12,2.0,2,2,1,Returning_Visitor,0,0
2.0,169.5,2.0,105.0,35.0,,0.010810811000000002,0.027027027000000002,,0.0,11,1.0,1,1,2,Returning_Visitor,1,1
2.0,82.0,0.0,0.0,13.0,,0.0,0.037777778,0.0,0.0,12,2.0,2,1,2,Returning_Visitor,0,0
2.0,41.5,0.0,0.0,43.0,,0.009302326,0.022170542999999997,0.0,0.0,12,2.0,10,2,1,Returning_Visitor,0,0
2.0,21.5,1.0,79.0,56.0,,0.036904762,0.06360119,0.0,0.0,11,2.0,4,3,1,Returning_Visitor,1,0
2.0,13.0,0.0,0.0,23.0,441.0,0.066666667,0.101449275,0.0,0.0,11,2.0,2,1,1,Returning_Visitor,0,0
2.0,248.5,5.0,192.25,9.0,1176.5,0.0,0.0125,0.0,0.0,12,1.0,1,3,2,New_Visitor,0,0
2.0,13.0,0.0,0.0,3.0,200.0,0.0,0.05,0.0,0.0,12,2.0,2,1,8,New_Visitor,0,0
2.0,77.5,1.0,17.0,46.0,,0.0042553190000000005,0.019148936000000002,,0.0,12,3.0,2,4,10,Returning_Visitor,0,1
2.0,23.0,0.0,0.0,39.0,,0.005128205,0.02008547,,0.0,11,1.0,1,1,2,Returning_Visitor,1,1
2.0,86.2,0.0,0.0,48.0,,0.004166667,0.010138889,,0.0,12,1.0,1,7,2,Returning_Visitor,0,1
2.0,112.25,0.0,0.0,9.0,,0.018181818,0.036363636,0.0,0.0,12,3.0,2,3,2,New_Visitor,0,0
2.0,121.0,0.0,0.0,28.0,,0.015555556000000002,0.015740741000000003,,0.0,12,1.0,1,6,2,Returning_Visitor,1,0
2.0,481.875,4.0,121.5,51.0,,0.003571429,0.01186886,,0.0,11,3.0,2,1,2,Returning_Visitor,1,1
2.0,79.0,0.0,0.0,47.0,,0.008510638000000001,0.034751773,,0.0,12,2.0,2,1,2,New_Visitor,0,0
2.0,334.25,4.0,,2.0,70.75,0.0,0.00952381,0.0,0.0,12,1.0,1,3,10,New_Visitor,1,0
2.0,19.0,0.0,0.0,4.0,88.0,0.0,0.02,0.0,0.0,12,1.0,1,1,3,Returning_Visitor,0,0
2.0,452.5,0.0,0.0,18.0,,0.0,0.002352941,0.0,0.0,11,1.0,1,6,2,New_Visitor,0,0
2.0,67.75,0.0,0.0,11.0,,0.016666667,0.043148148,0.0,0.0,11,3.0,2,1,2,Returning_Visitor,0,0
2.0,3.0,2.0,63.5,118.0,,0.001626016,0.014905149,0.0,0.0,11,2.0,2,1,2,Returning_Visitor,1,0
2.0,49.25,2.0,17.0,77.0,,0.011219512,0.029260777,,0.0,11,4.0,1,1,2,Returning_Visitor,0,0
2.0,131.5,2.0,99.0,96.0,,0.010550213999999999,0.020522711000000003,0.0,0.0,11,3.0,2,1,2,Returning_Visitor,0,0
2.0,19.0,0.0,0.0,11.0,,0.0,0.015384615,0.0,0.0,12,2.0,2,1,2,Returning_Visitor,0,0
2.0,17.0,0.0,0.0,30.0,,0.043851852000000004,0.069954545,0.0,0.0,12,3.0,2,1,13,Returning_Visitor,0,0
2.0,105.5,1.0,437.5,55.0,,0.0,0.003486395,0.0,0.0,11,3.0,2,4,6,Returning_Visitor,1,0
2.0,34.25,0.0,0.0,55.0,,0.0036363640000000004,0.016363636,0.0,0.0,11,2.0,2,3,13,Returning_Visitor,0,0
2.0,12.0,0.0,0.0,8.0,91.25,0.0,0.02,0.0,0.0,12,2.0,2,6,10,Returning_Visitor,0,0
2.0,7.0,0.0,0.0,20.0,,0.009090909,0.025757576,0.0,0.0,11,2.0,2,1,10,Returning_Visitor,0,0
2.0,42.4,0.0,0.0,24.0,,0.025,0.041319444,0.0,0.0,12,3.0,2,3,1,Returning_Visitor,0,0
2.0,67.5,0.0,0.0,65.0,,0.002985075,0.018017058,0.0,0.0,12,2.0,2,1,2,New_Visitor,0,0
2.0,67.5,0.0,0.0,11.0,294.0,0.0,0.009090909,0.0,0.0,12,1.0,1,3,8,Returning_Visitor,1,0
2.0,90.0,1.0,47.5,40.0,,0.0,0.013821138,0.0,0.0,11,2.0,10,3,2,Returning_Visitor,0,0
2.0,133.5,0.0,0.0,4.0,,0.0,0.025,0.0,0.0,11,3.0,2,1,3,New_Visitor,0,0
2.0,115.0,0.0,0.0,97.0,,0.01717251,0.032369194,0.0,0.0,11,1.0,1,3,10,Returning_Visitor,1,0
2.0,92.0,2.0,59.5,39.0,,0.009756098000000001,0.023577236,0.0,0.0,12,3.0,2,1,2,Returning_Visitor,0,0
2.0,57.5,0.0,0.0,16.0,1226.0,0.0,0.0125,,0.0,12,2.0,2,9,2,New_Visitor,1,1
2.0,,2.0,45.5,26.0,,0.0038888890000000004,0.03,,0.0,11,3.0,2,1,2,Returning_Visitor,0,0
2.0,30.0,1.0,0.0,24.0,567.25,0.0,0.011538462,0.0,0.0,12,2.0,5,1,2,Returning_Visitor,0,0
2.0,39.5,0.0,0.0,28.0,,0.044166667,0.057,0.0,0.0,12,1.0,1,3,2,Returning_Visitor,0,0
2.0,47.5,0.0,0.0,23.0,,0.0,0.032985131,0.0,0.0,12,1.0,1,1,3,Returning_Visitor,0,0
2.0,67.5,0.0,0.0,45.0,1660.0,0.022727273,0.0375,0.0,0.0,11,2.0,5,1,1,Returning_Visitor,0,0
2.0,15.0,0.0,0.0,19.0,523.25,0.0375,0.046666667,,0.0,11,3.0,2,1,8,Returning_Visitor,0,1
2.0,13.0,0.0,0.0,13.0,477.5,0.0125,0.01875,0.0,0.0,12,2.0,5,1,1,Returning_Visitor,0,0
2.0,12.625,3.0,95.0,29.0,,0.008333333,0.038,,0.0,11,2.0,2,1,10,Returning_Visitor,0,1
2.0,54.5,0.0,0.0,5.0,66.5,0.0,0.028571429,0.0,0.0,12,8.0,13,9,20,Other,0,0
2.0,96.0,0.0,0.0,61.0,,0.0,0.003225806,,0.0,11,2.0,2,7,10,Returning_Visitor,1,1
2.0,30.75,0.0,0.0,150.0,,0.01212528,0.019068861,0.0,0.0,11,3.0,2,8,13,Returning_Visitor,0,0
2.0,33.5,0.0,0.0,23.0,398.4,0.0,0.017391304,0.0,0.0,12,2.0,2,3,6,Returning_Visitor,0,0
2.0,22.0,3.0,41.5,67.0,,0.0,0.015504136000000002,0.0,0.0,12,2.0,2,2,2,Returning_Visitor,1,0
2.0,109.0,0.0,0.0,9.0,652.5,0.0,0.036363636,0.0,0.0,12,2.0,2,3,2,Returning_Visitor,0,0
2.0,268.0,2.0,84.0,46.0,,0.012,0.026000000000000002,0.0,0.0,11,3.0,2,1,13,Returning_Visitor,1,0
2.0,48.5,2.0,32.0,45.0,,0.020833333,0.039236111000000004,0.0,0.0,12,1.0,1,1,2,Returning_Visitor,0,0
2.0,63.25,0.0,0.0,7.0,460.75,0.022222222000000003,0.037037037,0.0,0.0,12,3.0,2,3,2,Returning_Visitor,0,0
2.0,4.0,5.0,161.5,64.0,,0.012254902,0.022009803999999997,,0.0,11,1.0,2,6,2,Returning_Visitor,0,0
2.0,95.0,0.0,0.0,10.0,445.0,0.016666667,0.033333333,0.0,0.0,12,2.0,2,4,2,New_Visitor,1,0
2.0,29.5,0.0,0.0,36.0,,0.005555556,0.022839506000000002,,0.0,12,3.0,2,1,2,Returning_Visitor,0,0
2.0,,0.0,0.0,38.0,,0.0,0.0044444440000000005,0.0,0.0,11,3.0,2,4,2,Returning_Visitor,1,0
2.0,110.5,1.0,48.0,5.0,156.0,0.0,0.028571429,0.0,0.0,12,2.0,2,1,2,New_Visitor,0,0
2.0,122.0,0.0,0.0,8.0,177.25,0.0,0.025,0.0,0.0,12,2.0,2,1,3,New_Visitor,0,0
2.0,41.5,0.0,0.0,22.0,1140.15,0.005555556,0.039814815,,0.0,11,1.0,1,1,10,Returning_Visitor,0,0
2.0,36.75,2.0,9.0,20.0,,0.008333333,0.033872603,0.0,0.0,11,1.0,1,3,6,Returning_Visitor,0,0
2.0,22.9,0.0,0.0,145.0,,0.002857143,0.013265367,0.7802774029999999,0.0,11,2.0,10,7,3,Returning_Visitor,1,1
2.0,65.5,0.0,0.0,11.0,263.0,0.0,0.016666667,,0.0,11,2.0,2,1,2,Returning_Visitor,0,1
2.0,78.0,0.0,0.0,22.0,325.0,0.0,0.007246376999999999,,0.0,12,4.0,1,3,1,Returning_Visitor,1,1
2.0,21.75,0.0,0.0,6.0,84.25,0.033333333,0.04444444400000001,0.0,0.0,12,3.0,2,4,20,Returning_Visitor,0,0
2.0,49.8,0.0,0.0,41.0,,0.012195122,0.0242741,,0.0,11,2.0,2,1,1,Returning_Visitor,0,0
2.0,1668.5,4.0,35.0,18.0,,0.0,0.017391304,,0.0,12,2.0,2,1,6,Returning_Visitor,0,1
2.0,40.5,1.0,4.0,19.0,,0.0,0.005,0.0,0.0,11,1.0,1,4,2,Returning_Visitor,0,0
2.0,56.0,0.0,0.0,33.0,1399.15,0.0,0.011290323,,0.0,11,1.0,1,2,8,New_Visitor,1,1
2.0,146.0,2.0,52.25,1.0,0.0,0.0,0.04,0.0,0.0,12,1.0,1,1,2,Returning_Visitor,0,0
2.0,126.0,0.0,0.0,6.0,,0.05,0.04375,0.0,0.0,12,3.0,2,5,3,Returning_Visitor,1,0
2.0,88.0,10.0,719.0,54.0,,0.005128205,0.019939049,,0.0,12,1.0,1,2,2,Returning_Visitor,0,0
2.0,30.0,2.0,33.0,162.0,,0.0,0.003477932,,0.0,11,2.0,2,1,8,New_Visitor,0,1
2.0,20.0,0.0,0.0,15.0,1839.25,0.0,0.0044444440000000005,0.0,0.0,11,2.0,2,9,2,Returning_Visitor,0,0
2.0,58.5,0.0,0.0,11.0,1568.5,0.0,0.036363636,0.0,0.0,11,2.0,2,7,2,Returning_Visitor,0,0
2.0,136.5,0.0,0.0,8.0,1261.5,0.0,0.01,0.0,0.0,12,8.0,1,3,2,Returning_Visitor,1,0
2.0,64.5,0.0,0.0,24.0,,0.0,0.0186,,0.0,12,2.0,2,3,2,Returning_Visitor,0,1
2.0,75.0,0.0,0.0,9.0,349.0,0.0,0.01,0.0,0.0,12,2.0,4,3,8,Returning_Visitor,0,0
2.0,20.0,0.0,0.0,66.0,,0.028955223999999998,0.038335617999999995,0.0,0.0,12,3.0,2,8,1,Returning_Visitor,0,0
2.0,63.0,0.0,0.0,4.0,43.75,0.016666667,0.016666667,0.0,0.0,11,1.0,2,3,2,New_Visitor,0,0
